SAMPLE_ID,TYPE,PACKAGE,OUTER_CLASS,CLASS,METHOD,PARAMETERS,REPOSITORY,COMMIT_HASH,GIT_SOURCE_FILE_URL,START_LINE,END_LINE,PATH
7486125,method,org.graalvm.compiler.jtt.optimize,,BC_imul_4,run5,,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.jtt/src/org/graalvm/compiler/jtt/optimize/BC_imul_4.java/#L64-L67,64,67,/compiler/src/org.graalvm.compiler.jtt/src/org/graalvm/compiler/jtt/optimize/BC_imul_4.java
7496171,method,org.graalvm.compiler.truffle.runtime,,OptimizedAssumption,countDependencies,,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.truffle.runtime/src/org/graalvm/compiler/truffle/runtime/OptimizedAssumption.java/#L226-L228,226,228,/compiler/src/org.graalvm.compiler.truffle.runtime/src/org/graalvm/compiler/truffle/runtime/OptimizedAssumption.java
7484156,class,example.service,,Customer758Service,,,git@github.com:spring-projects/spring-data-examples.git,ccae97890f85a3eaf8f4e05a1a07696e2b1e78a4,https://github.com/spring-projects/spring-data-examples/blob/ccae97890f85a3eaf8f4e05a1a07696e2b1e78a4/jpa/deferred/src/main/java/example/service/Customer758Service.java/#L7-L11,7,11,/jpa/deferred/src/main/java/example/service/Customer758Service.java
7501823,method,jdk.tools.jaotc,,AOTHotSpotResolvedJavaMethod,getNameAndSignature,,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/jdk.tools.jaotc/src/jdk/tools/jaotc/AOTHotSpotResolvedJavaMethod.java/#L53-L57,53,57,/compiler/src/jdk.tools.jaotc/src/jdk/tools/jaotc/AOTHotSpotResolvedJavaMethod.java
7481501,class,example.model,,Customer1953,,,git@github.com:spring-projects/spring-data-examples.git,ccae97890f85a3eaf8f4e05a1a07696e2b1e78a4,https://github.com/spring-projects/spring-data-examples/blob/ccae97890f85a3eaf8f4e05a1a07696e2b1e78a4/jpa/deferred/src/main/java/example/model/Customer1953.java/#L8-L27,8,27,/jpa/deferred/src/main/java/example/model/Customer1953.java
7501187,class,org.springframework.data.solr.repository.query,,BindableSolrParameter,,,git@github.com:spring-projects/spring-data-solr.git,6db215cf28337895ec40ed28082fa895846680bb,https://github.com/spring-projects/spring-data-solr/blob/6db215cf28337895ec40ed28082fa895846680bb/src/main/java/org/springframework/data/solr/repository/query/BindableSolrParameter.java/#L24-L52,24,52,/src/main/java/org/springframework/data/solr/repository/query/BindableSolrParameter.java
7513430,class,org.graalvm.compiler.lir.amd64.vector,AMD64VectorShuffle,ConstShuffleBytesOp,,,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.lir.amd64/src/org/graalvm/compiler/lir/amd64/vector/AMD64VectorShuffle.java/#L137-L157,137,157,/compiler/src/org.graalvm.compiler.lir.amd64/src/org/graalvm/compiler/lir/amd64/vector/AMD64VectorShuffle.java
8039190,method,org.eclipse.xtext.serializer.parser.antlr.internal,,InternalSequencerTestLanguageLexer,mT__60,,git@github.com:eclipse/xtext-core.git,e04964e4c2a3e0338c0079bd8333688835e77c31,https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/serializer/parser/antlr/internal/InternalSequencerTestLanguageLexer.java/#L1054-L1071,1054,1071,/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/serializer/parser/antlr/internal/InternalSequencerTestLanguageLexer.java
7515654,method,org.graalvm.compiler.jtt.bytecode,,BC_irem4,run0,,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.jtt/src/org/graalvm/compiler/jtt/bytecode/BC_irem4.java/#L37-L40,37,40,/compiler/src/org.graalvm.compiler.jtt/src/org/graalvm/compiler/jtt/bytecode/BC_irem4.java
7513758,method,org.graalvm.compiler.lir,,LIRValueUtil,isVirtualStackSlot,Value,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.lir/src/org/graalvm/compiler/lir/LIRValueUtil.java/#L94-L97,94,97,/compiler/src/org.graalvm.compiler.lir/src/org/graalvm/compiler/lir/LIRValueUtil.java
7513487,constructor,com.oracle.truffle.llvm.nodes.op,LLVMPointerCompareNode,LLVMNegateNode,LLVMNegateNode,LLVMAbstractCompareNode,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/sulong/projects/com.oracle.truffle.llvm.nodes/src/com/oracle/truffle/llvm/nodes/op/LLVMPointerCompareNode.java/#L294-L296,294,296,/sulong/projects/com.oracle.truffle.llvm.nodes/src/com/oracle/truffle/llvm/nodes/op/LLVMPointerCompareNode.java
7523131,method,org.springframework.data.hadoop.batch.sqoop2,,Sqoop2Tasklet,beforeStep,StepExecution,git@github.com:spring-projects/spring-hadoop.git,cda92b8ab6b5e8a8defe8ae5822e966e0a9d34eb,https://github.com/spring-projects/spring-hadoop/blob/cda92b8ab6b5e8a8defe8ae5822e966e0a9d34eb/spring-hadoop-sqoop2/src/main/java/org/springframework/data/hadoop/batch/sqoop2/Sqoop2Tasklet.java/#L107-L110,107,110,/spring-hadoop-sqoop2/src/main/java/org/springframework/data/hadoop/batch/sqoop2/Sqoop2Tasklet.java
7517076,method,org.graalvm.compiler.debug,,TimerKeyImpl,toCSVFormat,long,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.debug/src/org/graalvm/compiler/debug/TimerKeyImpl.java/#L133-L136,133,136,/compiler/src/org.graalvm.compiler.debug/src/org/graalvm/compiler/debug/TimerKeyImpl.java
7522826,method,org.springframework.yarn.config.annotation.builders,,YarnContainerBuilder,performBuild,,git@github.com:spring-projects/spring-hadoop.git,cda92b8ab6b5e8a8defe8ae5822e966e0a9d34eb,https://github.com/spring-projects/spring-hadoop/blob/cda92b8ab6b5e8a8defe8ae5822e966e0a9d34eb/spring-yarn/spring-yarn-core/src/main/java/org/springframework/yarn/config/annotation/builders/YarnContainerBuilder.java/#L42-L53,42,53,/spring-yarn/spring-yarn-core/src/main/java/org/springframework/yarn/config/annotation/builders/YarnContainerBuilder.java
7503099,class,org.springframework.data.redis.connection,ReactiveListCommands,PushCommand,,,git@github.com:spring-projects/spring-data-redis.git,2eb7067e8c7e859168a281145cc46ccddb42049f,https://github.com/spring-projects/spring-data-redis/blob/2eb7067e8c7e859168a281145cc46ccddb42049f/src/main/java/org/springframework/data/redis/connection/ReactiveListCommands.java/#L63-L164,63,164,/src/main/java/org/springframework/data/redis/connection/ReactiveListCommands.java
7523283,class,org.springframework.yarn.integration.ip.mind.binding,,BaseObject,,,git@github.com:spring-projects/spring-hadoop.git,cda92b8ab6b5e8a8defe8ae5822e966e0a9d34eb,https://github.com/spring-projects/spring-hadoop/blob/cda92b8ab6b5e8a8defe8ae5822e966e0a9d34eb/spring-yarn/spring-yarn-integration/src/main/java/org/springframework/yarn/integration/ip/mind/binding/BaseObject.java/#L24-L52,24,52,/spring-yarn/spring-yarn-integration/src/main/java/org/springframework/yarn/integration/ip/mind/binding/BaseObject.java
7496363,class,org.graalvm.compiler.hotspot.meta,,DefaultHotSpotLoweringProvider,,,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.hotspot/src/org/graalvm/compiler/hotspot/meta/DefaultHotSpotLoweringProvider.java/#L184-L809,184,809,/compiler/src/org.graalvm.compiler.hotspot/src/org/graalvm/compiler/hotspot/meta/DefaultHotSpotLoweringProvider.java
7528643,constructor,org.springframework.integration.aws.outbound,,SqsMessageHandler,SqsMessageHandler,AmazonSQSAsync|ResourceIdResolver,git@github.com:spring-projects/spring-integration-aws.git,562b20bd4dfa5c8fdbe29cbcdd74fc696191f519,https://github.com/spring-projects/spring-integration-aws/blob/562b20bd4dfa5c8fdbe29cbcdd74fc696191f519/src/main/java/org/springframework/integration/aws/outbound/SqsMessageHandler.java/#L82-L84,82,84,/src/main/java/org/springframework/integration/aws/outbound/SqsMessageHandler.java
7540579,method,basic,,StreamC2,run,,git@github.com:spring-projects/spring-loaded.git,d6555bf5b0b62aef92be79f5f2fbe00426ebee36,https://github.com/spring-projects/spring-loaded/blob/d6555bf5b0b62aef92be79f5f2fbe00426ebee36/testdata-java8/src/main/java/basic/StreamC2.java/#L13-L17,13,17,/testdata-java8/src/main/java/basic/StreamC2.java
7539038,class,catchers,,Z,,,git@github.com:spring-projects/spring-loaded.git,d6555bf5b0b62aef92be79f5f2fbe00426ebee36,https://github.com/spring-projects/spring-loaded/blob/d6555bf5b0b62aef92be79f5f2fbe00426ebee36/testdata/src/main/java/catchers/Z.java/#L3-L20,3,20,/testdata/src/main/java/catchers/Z.java
7526716,method,org.springframework.hateoas.server.mvc,,RepresentationModelAssemblerSupport,createModelWithId,Object|T,git@github.com:spring-projects/spring-hateoas.git,0e02d4f04117e03ab94110c9de09b2ac28d55599,https://github.com/spring-projects/spring-hateoas/blob/0e02d4f04117e03ab94110c9de09b2ac28d55599/src/main/java/org/springframework/hateoas/server/mvc/RepresentationModelAssemblerSupport.java/#L78-L80,78,80,/src/main/java/org/springframework/hateoas/server/mvc/RepresentationModelAssemblerSupport.java
7525557,class,org.springframework.hateoas.mediatype.collectionjson,,CollectionJson,,,git@github.com:spring-projects/spring-hateoas.git,0e02d4f04117e03ab94110c9de09b2ac28d55599,https://github.com/spring-projects/spring-hateoas/blob/0e02d4f04117e03ab94110c9de09b2ac28d55599/src/main/java/org/springframework/hateoas/mediatype/collectionjson/CollectionJson.java/#L41-L107,41,107,/src/main/java/org/springframework/hateoas/mediatype/collectionjson/CollectionJson.java
7540589,class,org.springsource.loaded,SystemClassReflectionRewriter,RewriteResult,,,git@github.com:spring-projects/spring-loaded.git,d6555bf5b0b62aef92be79f5f2fbe00426ebee36,https://github.com/spring-projects/spring-loaded/blob/d6555bf5b0b62aef92be79f5f2fbe00426ebee36/springloaded/src/main/java/org/springsource/loaded/SystemClassReflectionRewriter.java/#L92-L125,92,125,/springloaded/src/main/java/org/springsource/loaded/SystemClassReflectionRewriter.java
7525975,method,org.springframework.hateoas,,TemplateVariables,toString,boolean,git@github.com:spring-projects/spring-hateoas.git,0e02d4f04117e03ab94110c9de09b2ac28d55599,https://github.com/spring-projects/spring-hateoas/blob/0e02d4f04117e03ab94110c9de09b2ac28d55599/src/main/java/org/springframework/hateoas/TemplateVariables.java/#L147-L174,147,174,/src/main/java/org/springframework/hateoas/TemplateVariables.java
7542000,method,basic,,LambdaB,run,,git@github.com:spring-projects/spring-loaded.git,d6555bf5b0b62aef92be79f5f2fbe00426ebee36,https://github.com/spring-projects/spring-loaded/blob/d6555bf5b0b62aef92be79f5f2fbe00426ebee36/testdata-java8/src/main/java/basic/LambdaB.java/#L11-L15,11,15,/testdata-java8/src/main/java/basic/LambdaB.java
7539853,method,reflection,,FieldInvoker,callSetAndGetInt,Field|Object,git@github.com:spring-projects/spring-loaded.git,d6555bf5b0b62aef92be79f5f2fbe00426ebee36,https://github.com/spring-projects/spring-loaded/blob/d6555bf5b0b62aef92be79f5f2fbe00426ebee36/testdata/src/main/java/reflection/FieldInvoker.java/#L58-L61,58,61,/testdata/src/main/java/reflection/FieldInvoker.java
7549648,class,org.springframework.integration.file.remote.session,,SessionFactoryLocator,,,git@github.com:spring-projects/spring-integration.git,872302de6e98c1fd34e3192d8e4de244008ca857,https://github.com/spring-projects/spring-integration/blob/872302de6e98c1fd34e3192d8e4de244008ca857/spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/SessionFactoryLocator.java/#L27-L37,27,37,/spring-integration-file/src/main/java/org/springframework/integration/file/remote/session/SessionFactoryLocator.java
7553936,class,org.springframework.integration.handler.advice,,RequestHandlerRetryAdvice,,,git@github.com:spring-projects/spring-integration.git,872302de6e98c1fd34e3192d8e4de244008ca857,https://github.com/spring-projects/spring-integration/blob/872302de6e98c1fd34e3192d8e4de244008ca857/spring-integration-core/src/main/java/org/springframework/integration/handler/advice/RequestHandlerRetryAdvice.java/#L42-L121,42,121,/spring-integration-core/src/main/java/org/springframework/integration/handler/advice/RequestHandlerRetryAdvice.java
7548776,class,org.springframework.integration.mqtt.event,,MqttMessageDeliveryEvent,,,git@github.com:spring-projects/spring-integration.git,872302de6e98c1fd34e3192d8e4de244008ca857,https://github.com/spring-projects/spring-integration/blob/872302de6e98c1fd34e3192d8e4de244008ca857/spring-integration-mqtt/src/main/java/org/springframework/integration/mqtt/event/MqttMessageDeliveryEvent.java/#L28-L56,28,56,/spring-integration-mqtt/src/main/java/org/springframework/integration/mqtt/event/MqttMessageDeliveryEvent.java
7551760,method,org.springframework.integration.expression,,ValueExpression,getValue,Class,git@github.com:spring-projects/spring-integration.git,872302de6e98c1fd34e3192d8e4de244008ca857,https://github.com/spring-projects/spring-integration/blob/872302de6e98c1fd34e3192d8e4de244008ca857/spring-integration-core/src/main/java/org/springframework/integration/expression/ValueExpression.java/#L81-L85,81,85,/spring-integration-core/src/main/java/org/springframework/integration/expression/ValueExpression.java
7539445,method,org.springsource.loaded.support,ConcurrentWeakIdentityHashMap,Iter,hasNext,,git@github.com:spring-projects/spring-loaded.git,d6555bf5b0b62aef92be79f5f2fbe00426ebee36,https://github.com/spring-projects/spring-loaded/blob/d6555bf5b0b62aef92be79f5f2fbe00426ebee36/springloaded/src/main/java/org/springsource/loaded/support/ConcurrentWeakIdentityHashMap.java/#L168-L184,168,184,/springloaded/src/main/java/org/springsource/loaded/support/ConcurrentWeakIdentityHashMap.java
7577346,method,org.springframework.web.socket.sockjs.support,,SockJsHttpRequestHandler,handleRequest,HttpServletRequest|HttpServletResponse,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-websocket/src/main/java/org/springframework/web/socket/sockjs/support/SockJsHttpRequestHandler.java/#L125-L138,125,138,/spring-websocket/src/main/java/org/springframework/web/socket/sockjs/support/SockJsHttpRequestHandler.java
7538101,method,org.springframework.ldap.core,,LdapTemplate,search,Name|String|int|ContextMapper,git@github.com:spring-projects/spring-ldap.git,6a9bde34811b87b5425c05068a31ff61d7e59170,https://github.com/spring-projects/spring-ldap/blob/6a9bde34811b87b5425c05068a31ff61d7e59170/core/src/main/java/org/springframework/ldap/core/LdapTemplate.java/#L536-L539,536,539,/core/src/main/java/org/springframework/ldap/core/LdapTemplate.java
7576371,method,org.springframework.orm.jpa,SharedEntityManagerCreator,SharedEntityManagerInvocationHandler,invoke,Object|Method|Object[],git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-orm/src/main/java/org/springframework/orm/jpa/SharedEntityManagerCreator.java/#L212-L331,212,331,/spring-orm/src/main/java/org/springframework/orm/jpa/SharedEntityManagerCreator.java
7591041,class,org.springframework.web.reactive.function.server,RequestPredicates,Visitor,,,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java/#L328-L429,328,429,/spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java
7576345,class,org.springframework.web.context.support,AnnotationConfigWebApplicationContext,BeanRegistration,,,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-web/src/main/java/org/springframework/web/context/support/AnnotationConfigWebApplicationContext.java/#L342-L376,342,376,/spring-web/src/main/java/org/springframework/web/context/support/AnnotationConfigWebApplicationContext.java
7589426,constructor,org.springframework.beans,,TypeMismatchException,TypeMismatchException,Object|Class|Throwable,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-beans/src/main/java/org/springframework/beans/TypeMismatchException.java/#L98-L104,98,104,/spring-beans/src/main/java/org/springframework/beans/TypeMismatchException.java
7600324,class,org.springframework.roo.addon.web.mvc.thymeleaf.addon,,ThymeleafAnnotationValues,,,git@github.com:spring-projects/spring-roo.git,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,https://github.com/spring-projects/spring-roo/blob/4a2e9f1eb17d4e49ad947503a63afef7d5a37842/addon-web-mvc-thymeleaf/addon/src/main/java/org/springframework/roo/addon/web/mvc/thymeleaf/addon/ThymeleafAnnotationValues.java/#L17-L44,17,44,/addon-web-mvc-thymeleaf/addon/src/main/java/org/springframework/roo/addon/web/mvc/thymeleaf/addon/ThymeleafAnnotationValues.java
7588699,method,org.springframework.context.annotation,ConfigurationClassBeanDefinitionReader,ConfigurationClassBeanDefinition,getFactoryMethodMetadata,,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassBeanDefinitionReader.java/#L426-L430,426,430,/spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassBeanDefinitionReader.java
7441493,class,com.oracle.svm.core.windows,,WindowsJavaThreads,,,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/substratevm/src/com.oracle.svm.core.windows/src/com/oracle/svm/core/windows/WindowsJavaThreads.java/#L62-L144,62,144,/substratevm/src/com.oracle.svm.core.windows/src/com/oracle/svm/core/windows/WindowsJavaThreads.java
7588956,constructor,org.springframework.web.servlet.support,,BindStatus,BindStatus,RequestContext|String|boolean,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-webmvc/src/main/java/org/springframework/web/servlet/support/BindStatus.java/#L96-L169,96,169,/spring-webmvc/src/main/java/org/springframework/web/servlet/support/BindStatus.java
7586207,class,org.springframework.cache.jcache.interceptor,,KeyGeneratorAdapter,,,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/KeyGeneratorAdapter.java/#L41-L128,41,128,/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/KeyGeneratorAdapter.java
7599926,method,org.springframework.security.jwt,,JwtHeaderHelper,create,Signer|Map,git@github.com:spring-projects/spring-security-oauth.git,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,https://github.com/spring-projects/spring-security-oauth/blob/bbae0027eceb2c74a21ac26bbc86142dc732ffbe/spring-security-jwt/src/main/java/org/springframework/security/jwt/JwtHelper.java/#L118-L123,118,123,/spring-security-jwt/src/main/java/org/springframework/security/jwt/JwtHelper.java
7625447,class,org.springframework.security.saml.saml2.authentication,,Status,,,git@github.com:spring-projects/spring-security-saml.git,fa46190c8c37c2eb24b0fd424263c219ffe27e25,https://github.com/spring-projects/spring-security-saml/blob/fa46190c8c37c2eb24b0fd424263c219ffe27e25/core/src/main/java/org/springframework/security/saml/saml2/authentication/Status.java/#L25-L57,25,57,/core/src/main/java/org/springframework/security/saml/saml2/authentication/Status.java
7628549,method,org.springframework.ide.eclipse.webflow.ui.graph,,WebflowImages,setLocalImageDescriptors,IAction|String,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179,https://github.com/spring-projects/spring-ide/blob/915fe9bffd50db45ee0b8fb993416e45dee68179/plugins/org.springframework.ide.eclipse.webflow.ui.graph/src/org/springframework/ide/eclipse/webflow/ui/graph/WebflowImages.java/#L217-L219,217,219,/plugins/org.springframework.ide.eclipse.webflow.ui.graph/src/org/springframework/ide/eclipse/webflow/ui/graph/WebflowImages.java
7627967,method,org.springframework.ide.eclipse.beans.core.internal.model,,BeansModelUtils,getParentOfClass,IModelElement|Class,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179,https://github.com/spring-projects/spring-ide/blob/915fe9bffd50db45ee0b8fb993416e45dee68179/plugins/org.springframework.ide.eclipse.beans.core/src/org/springframework/ide/eclipse/beans/core/internal/model/BeansModelUtils.java/#L686-L698,686,698,/plugins/org.springframework.ide.eclipse.beans.core/src/org/springframework/ide/eclipse/beans/core/internal/model/BeansModelUtils.java
7625090,method,org.springframework.ide.eclipse.core.io,,ExternalFile,isTeamPrivateMember,,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179,https://github.com/spring-projects/spring-ide/blob/915fe9bffd50db45ee0b8fb993416e45dee68179/plugins/org.springframework.ide.eclipse.core/src/org/springframework/ide/eclipse/core/io/ExternalFile.java/#L400-L402,400,402,/plugins/org.springframework.ide.eclipse.core/src/org/springframework/ide/eclipse/core/io/ExternalFile.java
7540312,method,iri,,JLCGetDecMethods,run,,git@github.com:spring-projects/spring-loaded.git,d6555bf5b0b62aef92be79f5f2fbe00426ebee36,https://github.com/spring-projects/spring-loaded/blob/d6555bf5b0b62aef92be79f5f2fbe00426ebee36/testdata/src/main/java/iri/JLCGetDecMethods.java/#L7-L12,7,12,/testdata/src/main/java/iri/JLCGetDecMethods.java
7541111,class,invokespecial,,C,,,git@github.com:spring-projects/spring-loaded.git,d6555bf5b0b62aef92be79f5f2fbe00426ebee36,https://github.com/spring-projects/spring-loaded/blob/d6555bf5b0b62aef92be79f5f2fbe00426ebee36/testdata/src/main/java/invokespecial/C.java/#L3-L20,3,20,/testdata/src/main/java/invokespecial/C.java
7613058,class,org.springframework.http.codec.multipart,SynchronossPartHttpMessageReader,SynchronossFilePart,,,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-web/src/main/java/org/springframework/http/codec/multipart/SynchronossPartHttpMessageReader.java/#L311-L371,311,371,/spring-web/src/main/java/org/springframework/http/codec/multipart/SynchronossPartHttpMessageReader.java
7628757,method,org.springframework.ide.eclipse.webflow.ui.graph,,WebflowEditor,formatElement,IProgressMonitor,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179,https://github.com/spring-projects/spring-ide/blob/915fe9bffd50db45ee0b8fb993416e45dee68179/plugins/org.springframework.ide.eclipse.webflow.ui.graph/src/org/springframework/ide/eclipse/webflow/ui/graph/WebflowEditor.java/#L578-L587,578,587,/plugins/org.springframework.ide.eclipse.webflow.ui.graph/src/org/springframework/ide/eclipse/webflow/ui/graph/WebflowEditor.java
7657534,class,org.springframework.vault.core,VaultSysTemplate,VaultInitializationResponseImpl,,,git@github.com:spring-projects/spring-vault.git,6e36eb10b02c6931c3b565c5d9d76f5e217bf309,https://github.com/spring-projects/spring-vault/blob/6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/main/java/org/springframework/vault/core/VaultSysTemplate.java/#L414-L425,414,425,/spring-vault-core/src/main/java/org/springframework/vault/core/VaultSysTemplate.java
7633041,class,org.springframework.ide.eclipse.config.ui.editors.integration.jgroups.graph.parts,,IntJGroupsPaletteFactory,,,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179,https://github.com/spring-projects/spring-ide/blob/915fe9bffd50db45ee0b8fb993416e45dee68179/plugins/org.springframework.ide.eclipse.config.ui/src/org/springframework/ide/eclipse/config/ui/editors/integration/jgroups/graph/parts/IntJGroupsPaletteFactory.java/#L27-L49,27,49,/plugins/org.springframework.ide.eclipse.config.ui/src/org/springframework/ide/eclipse/config/ui/editors/integration/jgroups/graph/parts/IntJGroupsPaletteFactory.java
7656657,method,org.springframework.vault.core,,VaultTransitTemplate,toCiphertext,String|VaultTransitContext,git@github.com:spring-projects/spring-vault.git,6e36eb10b02c6931c3b565c5d9d76f5e217bf309,https://github.com/spring-projects/spring-vault/blob/6e36eb10b02c6931c3b565c5d9d76f5e217bf309/spring-vault-core/src/main/java/org/springframework/vault/core/VaultTransitTemplate.java/#L561-L565,561,565,/spring-vault-core/src/main/java/org/springframework/vault/core/VaultTransitTemplate.java
7671918,method,com.qmuiteam.qmui.widget,,QMUITopBarLayout,addRightImageButton,int|int,git@github.com:Tencent/QMUI_Android.git,6ff5493a05845918c126cce8a3e639f8d996481b,https://github.com/Tencent/QMUI_Android/blob/6ff5493a05845918c126cce8a3e639f8d996481b/qmui/src/main/java/com/qmuiteam/qmui/widget/QMUITopBarLayout.java/#L136-L138,136,138,/qmui/src/main/java/com/qmuiteam/qmui/widget/QMUITopBarLayout.java
7678894,method,org.springframework.ide.vscode.commons.yaml.util,,YamlIndentUtil,newlineWithIndent,int,git@github.com:spring-projects/sts4.git,46e9e985b0c5e28ea1952d9fc640ec12fd9c8fdd,https://github.com/spring-projects/sts4/blob/46e9e985b0c5e28ea1952d9fc640ec12fd9c8fdd/headless-services/commons/commons-yaml/src/main/java/org/springframework/ide/vscode/commons/yaml/util/YamlIndentUtil.java/#L81-L85,81,85,/headless-services/commons/commons-yaml/src/main/java/org/springframework/ide/vscode/commons/yaml/util/YamlIndentUtil.java
7661107,class,org.springframework.statemachine.data,,RepositoryGuard,,,git@github.com:spring-projects/spring-statemachine.git,02ecb28751fcffd6f5306189f41bbcadcd3af18a,https://github.com/spring-projects/spring-statemachine/blob/02ecb28751fcffd6f5306189f41bbcadcd3af18a/spring-statemachine-data/src/main/java/org/springframework/statemachine/data/RepositoryGuard.java/#L24-L39,24,39,/spring-statemachine-data/src/main/java/org/springframework/statemachine/data/RepositoryGuard.java
7634280,class,org.springframework.ide.eclipse.config.ui.editors.integration.jmx.graph.model,,NotificationListeningChannelAdapterModelElement,,,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179,https://github.com/spring-projects/spring-ide/blob/915fe9bffd50db45ee0b8fb993416e45dee68179/plugins/org.springframework.ide.eclipse.config.ui/src/org/springframework/ide/eclipse/config/ui/editors/integration/jmx/graph/model/NotificationListeningChannelAdapterModelElement.java/#L22-L38,22,38,/plugins/org.springframework.ide.eclipse.config.ui/src/org/springframework/ide/eclipse/config/ui/editors/integration/jmx/graph/model/NotificationListeningChannelAdapterModelElement.java
